alg	model	cnt	n	e	m	k	s	h:m:s	max_rss	max_vms	max_uss	max_pss	io_in	io_out	mean_load	cpu_time	exit_status	nr	|a|	|b|	r	H	k	m	pr	bf	d-f	seeds	matches	f-match	expanded	explored	greedy	dbl	ret	prunes	shift	band	t	t_std	precom	align	prune	trace	ed	h0	h0end
cp-csh	synthetic	1000	10000	0.06	0	15	3.6749	0:00:03	10.45	21.96	3.54	4.21	0.00	0.00	84.11	3.60	ok	1000	10000	9999	0.00	GapSeed	15	0	1	0	Zero	666	307	307	28573	31524	21948	45	996	300	263	3.15	3.64	0.77	0.32	2.83	0.11	0.48	525	360	659
cp-sh	synthetic	1000	10000	0.08	0	15	10.0824	0:00:10	52.34	63.53	45.09	45.78	0.00	0.00	93.29	9.93	ok	71	10000	9999	0.00	SH	15	0	1	0	Zero	666	238	238	557931	575707	296370	1553	290277	230	0	57.57	141.67	51.07	0.53	140.00	0.00	1.13	690	427	658
cp-csh	synthetic	1000	10000	0.08	0	15	10.2047	0:00:10	31.32	42.68	24.23	24.90	0.00	0.00	91.38	9.85	ok	84	10000	10000	0.00	GapSeed	15	0	1	0	Zero	666	238	238	490565	507339	263322	1417	81622	236	194	50.73	121.21	51.51	0.32	119.74	1.09	1.15	690	429	663
cp-sh	synthetic	1000	10000	0.1	0	15	10.0602	0:00:10	94.43	105.38	86.94	87.61	0.00	0.00	92.84	9.84	ok	10	10000	9996	0.00	SH	15	0	1	0	Zero	666	185	185	3013140	3054735	1463763	8856	620179	178	0	305.47	1003.64	114.21	0.55	1001.19	0.00	1.90	847	480	659
cp-csh	synthetic	1000	10000	0.1	0	15	10.3018	0:00:10	93.98	105.47	87.04	87.71	0.00	0.00	90.38	9.81	ok	10	10000	9996	0.00	GapSeed	15	0	1	0	Zero	666	185	185	2910883	2951708	1415418	9120	230490	185	146	295.17	1028.26	98.51	0.30	1026.26	7.07	1.70	847	481	666
cp-sh	synthetic	1000	10000	0.12	0	15	11.0399	0:00:11	136.32	147.12	128.68	129.39	0.00	0.00	93.84	10.87	ok	6	10000	9989	0.00	SH	15	0	1	0	Zero	666	144	144	5179664	5239236	2490986	15633	662278	136	0	523.92	1836.94	129.02	0.60	1834.39	0.00	1.94	998	522	658
cp-csh	synthetic	1000	10000	0.12	0	15	11.7379	0:00:11	136.40	147.43	128.98	129.68	0.00	0.00	92.81	11.41	ok	6	10000	9989	0.00	GapSeed	15	0	1	0	Zero	666	144	144	5073817	5132923	2440959	16206	252031	143	106	513.29	1952.12	153.67	0.31	1949.90	11.79	1.91	998	523	666
cp-sh	synthetic	1000	10000	0.14	0	15	11.0830	0:00:11	220.55	315.30	213.29	214.00	0.00	0.00	93.65	10.89	ok	4	10000	9985	0.00	SH	15	0	1	0	Zero	666	111	111	7595215	7674741	3627230	23481	588406	106	0	767.47	2764.89	71.95	0.60	2762.25	0.00	2.04	1142	555	662
cp-csh	synthetic	1000	10000	0.14	0	15	12.0665	0:00:12	295.04	315.38	292.09	292.78	0.00	0.00	94.57	11.92	ok	4	10000	9985	0.00	GapSeed	15	0	1	0	Zero	666	111	111	7542053	7621427	3602160	24243	251213	111	75	762.14	3010.71	76.53	0.28	3008.01	20.70	2.42	1142	555	666
cp-sh	synthetic	1000	10000	0.01	0	16	1.0898	0:00:01	10.80	21.64	3.27	4.01	0.00	0.00	46.79	1.03	ok	1000	10000	10000	0.00	SH	16	0	1	0	Zero	624	544	544	10837	11107	10000	0	226	541	0	1.11	1.06	0.06	0.40	0.34	0.00	0.32	91	81	623
cp-csh	synthetic	1000	10000	0.01	0	16	1.3019	0:00:01	10.40	21.54	3.05	3.73	0.00	0.00	39.96	1.03	ok	1000	10000	10000	0.00	GapSeed	16	0	1	0	Zero	625	544	544	10784	11047	9956	0	0	541	529	1.10	1.27	0.13	0.38	0.57	0.12	0.32	91	82	623
cp-sh	synthetic	1000	10000	0.02	0	16	1.6172	0:00:01	10.38	21.65	3.22	3.89	0.00	0.00	65.67	1.58	ok	1000	10000	10000	0.00	SH	16	0	1	0	Zero	624	473	473	11912	12488	10796	2	705	469	0	1.25	1.58	0.21	0.41	0.51	0.00	0.67	180	151	621
cp-csh	synthetic	1000	10000	0.02	0	16	1.6768	0:00:01	10.28	21.55	3.09	3.77	0.00	0.00	60.82	1.54	ok	1000	10000	10000	0.00	GapSeed	16	0	1	0	Zero	625	473	473	11788	12347	10692	2	1	469	449	1.23	1.64	0.17	0.36	0.66	0.11	0.62	180	153	621
cp-sh	synthetic	1000	10000	0.04	0	16	2.2242	0:00:02	10.39	21.65	3.23	3.96	0.00	0.00	72.16	2.20	ok	1000	10000	9999	0.00	SH	16	0	1	0	Zero	625	359	359	16014	17417	13765	11	3621	353	0	1.74	2.19	0.26	0.42	1.19	0.00	0.58	355	265	619
cp-csh	synthetic	1000	10000	0.04	0	16	2.0629	0:00:02	10.52	21.61	3.26	3.94	0.00	0.00	49.55	1.54	ok	1000	10000	9999	0.00	GapSeed	16	0	1	0	Zero	625	359	359	15646	17008	13469	12	60	353	323	1.70	2.03	0.22	0.32	1.10	0.10	0.61	355	267	619
cp-sh	synthetic	1000	10000	0.06	0	16	6.1721	0:00:06	12.52	23.85	5.41	6.03	0.00	0.00	83.43	5.66	ok	1000	10000	9999	0.00	SH	16	0	1	0	Zero	625	273	273	38278	41865	28300	59	22477	266	0	4.19	6.14	1.91	0.43	5.16	0.00	0.55	525	352	618
cp-csh	synthetic	1000	10000	0.06	0	16	4.9809	0:00:04	11.62	22.59	4.14	4.85	0.00	0.00	82.51	4.62	ok	1000	10000	9999	0.00	GapSeed	16	0	1	0	Zero	625	273	273	37074	40579	27517	60	1919	267	234	4.06	4.94	1.68	0.31	4.09	0.12	0.54	525	353	619
cp-sh	synthetic	1000	10000	0.08	0	16	10.0770	0:00:10	51.88	63.28	44.86	45.54	0.00	0.00	93.41	9.92	ok	35	10000	9996	0.00	SH	16	0	1	0	Zero	625	206	206	1049237	1072130	536794	2837	389719	200	0	107.21	287.25	72.25	0.54	285.33	0.00	1.38	688	418	618
cp-csh	synthetic	1000	10000	0.08	0	16	10.0273	0:00:10	52.04	63.30	44.93	45.65	0.00	0.00	92.50	9.78	ok	36	10000	9996	0.00	GapSeed	16	0	1	0	Zero	625	206	206	984425	1006727	505612	2776	126779	205	168	100.67	277.62	76.16	0.29	275.97	2.34	1.36	688	419	624
cp-sh	synthetic	1000	10000	0.1	0	16	11.0444	0:00:11	135.97	147.36	128.92	129.61	0.00	0.00	93.72	10.86	ok	9	10000	9994	0.00	SH	16	0	1	0	Zero	625	158	158	3614777	3659453	1756123	10114	594182	151	0	365.95	1225.03	90.80	0.55	1222.59	0.00	1.89	846	467	618
cp-csh	synthetic	1000	10000	0.1	0	16	10.0483	0:00:10	94.17	105.48	87.04	87.72	0.00	0.00	92.55	9.81	ok	8	10000	9993	0.00	GapSeed	16	0	1	0	Zero	625	159	159	3506644	3550759	1705662	10441	228742	159	121	355.08	1252.54	98.95	0.28	1250.30	7.55	1.96	847	467	625
cp-sh	synthetic	1000	10000	0.12	0	16	10.1946	0:00:10	136.33	147.52	129.13	129.85	0.00	0.00	90.73	9.75	ok	5	10000	9989	0.00	SH	16	0	1	0	Zero	625	119	119	5779239	5841133	2786769	16416	604314	113	0	584.11	2035.11	182.20	0.57	2032.29	0.00	2.25	995	506	619
cp-csh	synthetic	1000	10000	0.12	0	16	10.4941	0:00:10	166.38	189.07	163.18	163.87	0.23	0.00	93.79	10.34	ok	5	10000	9989	0.00	GapSeed	16	0	1	0	Zero	625	119	119	5673065	5734523	2736543	17141	202641	119	88	573.45	2090.56	160.00	0.28	2088.31	12.96	1.97	995	506	625
cp-sh	synthetic	1000	10000	0.14	0	16	11.8881	0:00:11	220.27	231.39	212.98	213.68	0.00	0.00	91.61	11.41	ok	4	10000	9985	0.00	SH	16	0	1	0	Zero	625	94	94	8230362	8311191	3942602	24302	488686	89	0	831.12	2967.04	91.83	0.56	2964.42	0.00	2.05	1142	530	620
cp-csh	synthetic	1000	10000	0.14	0	16	12.8388	0:00:12	220.30	231.43	213.03	213.72	0.00	0.00	93.39	12.50	ok	4	10000	9985	0.00	GapSeed	16	0	1	0	Zero	625	94	94	8155017	8235638	3906918	24895	185467	94	66	823.56	3203.75	88.04	0.27	3201.41	19.12	2.07	1142	531	625
cp-sh	synthetic	1000	10000	0.01	0	17	1.1311	0:00:01	10.37	21.64	3.23	3.92	13.38	0.00	0.00	0.85	ok	1000	10000	10000	0.00	SH	17	0	1	0	Zero	588	507	507	10882	11153	10080	0	230	504	0	1.12	1.10	0.11	0.41	0.36	0.00	0.33	91	81	586
cp-csh	synthetic	1000	10000	0.01	0	17	1.2846	0:00:01	10.46	21.36	3.03	3.73	1.00	0.00	0.00	0.87	ok	1000	10000	10000	0.00	GapSeed	17	0	1	0	Zero	588	507	507	10829	11092	10033	0	0	504	493	1.11	1.25	0.11	0.37	0.56	0.12	0.32	91	82	586
cp-sh	synthetic	1000	10000	0.02	0	17	1.5671	0:00:01	10.56	21.65	3.23	3.92	0.00	0.00	65.01	1.53	ok	1000	10000	10000	0.00	SH	17	0	1	0	Zero	587	437	437	12033	12614	10942	2	734	433	0	1.26	1.53	0.17	0.40	0.50	0.00	0.62	180	150	584
cp-csh	synthetic	1000	10000	0.02	0	17	1.6158	0:00:01	10.06	21.53	3.05	3.73	0.00	0.00	63.77	1.54	ok	1000	10000	10000	0.00	GapSeed	17	0	1	0	Zero	588	437	437	11907	12472	10836	2	2	433	415	1.25	1.58	0.16	0.34	0.66	0.12	0.58	180	152	584
cp-sh	synthetic	1000	10000	0.04	0	17	2.1830	0:00:02	10.46	21.65	3.23	3.92	0.00	0.00	70.32	2.06	ok	1000	10000	9999	0.00	SH	17	0	1	0	Zero	588	326	326	16831	18293	14442	12	4090	320	0	1.83	2.15	0.23	0.40	1.26	0.00	0.50	355	262	582
cp-csh	synthetic	1000	10000	0.04	0	17	2.0532	0:00:02	10.50	21.58	3.26	3.93	0.00	0.00	50.15	1.55	ok	1000	10000	9999	0.00	GapSeed	17	0	1	0	Zero	588	326	326	16441	17862	14128	12	81	320	293	1.79	2.02	0.25	0.31	1.17	0.09	0.54	355	263	583
cp-sh	synthetic	1000	10000	0.06	0	17	9.4951	0:00:09	15.70	26.63	8.27	8.99	0.00	0.00	92.33	9.31	ok	1000	10000	9999	0.00	SH	17	0	1	0	Zero	588	243	243	55956	60502	39308	93	35445	237	0	6.05	9.46	3.83	0.46	8.43	0.00	0.57	525	344	582
cp-csh	synthetic	1000	10000	0.06	0	17	7.2874	0:00:07	12.70	23.87	5.48	6.17	0.00	0.00	85.68	6.75	ok	1000	10000	9999	0.00	GapSeed	17	0	1	0	Zero	588	243	243	53826	58263	38014	94	4051	238	208	5.83	7.25	3.20	0.29	6.39	0.13	0.57	525	346	583
cp-sh	synthetic	1000	10000	0.08	0	17	10.0632	0:00:10	93.79	105.04	86.72	87.42	0.00	0.00	93.31	9.92	ok	21	10000	9990	0.00	SH	17	0	1	0	Zero	588	179	179	1634395	1661979	822037	4235	453411	174	0	166.20	478.20	103.74	0.55	476.11	0.00	1.54	689	408	582
cp-csh	synthetic	1000	10000	0.08	0	17	10.2842	0:00:10	52.65	63.68	45.25	45.98	0.00	0.00	90.32	9.81	ok	22	10000	9989	0.00	GapSeed	17	0	1	0	Zero	588	179	179	1539705	1566546	776527	4227	142419	179	148	156.65	466.37	103.46	0.28	464.61	3.19	1.48	689	409	587
cp-sh	synthetic	1000	10000	0.1	0	17	10.1318	0:00:10	136.20	189.25	128.80	129.48	0.00	0.00	92.44	9.90	ok	7	10000	9989	0.00	SH	17	0	1	0	Zero	588	136	136	4174373	4221678	2029347	11116	557679	131	0	422.17	1444.46	80.10	0.61	1441.99	0.00	1.86	846	451	583
cp-csh	synthetic	1000	10000	0.1	0	17	10.7426	0:00:10	136.52	147.38	128.93	129.63	0.00	0.00	91.60	10.34	ok	7	10000	9989	0.00	GapSeed	17	0	1	0	Zero	588	136	136	4102935	4149936	1995453	11671	186556	136	106	414.99	1531.93	60.33	0.28	1529.69	8.22	1.96	846	452	588
cp-sh	synthetic	1000	10000	0.12	0	17	11.0428	0:00:11	136.25	189.14	129.01	129.66	0.00	0.00	93.82	10.86	ok	5	10000	9989	0.00	SH	17	0	1	0	Zero	588	103	103	6331877	6394737	3059897	17166	543807	98	0	639.47	2203.96	163.92	0.59	2201.36	0.00	2.01	995	485	583
cp-csh	synthetic	1000	10000	0.12	0	17	11.9274	0:00:11	136.21	147.40	128.98	129.65	0.00	0.00	91.31	11.39	ok	5	10000	9989	0.00	GapSeed	17	0	1	0	Zero	588	103	103	6244803	6307369	3018507	17764	207639	103	75	630.74	2380.82	167.25	0.27	2378.53	13.39	2.02	995	485	588
cp-sh	synthetic	1000	10000	0.14	0	17	12.7061	0:00:12	249.31	315.64	246.43	247.12	0.00	0.00	94.06	12.45	ok	4	10000	9985	0.00	SH	17	0	1	0	Zero	588	76	76	8752468	8833374	4202749	24536	463236	71	0	883.34	3170.74	71.30	0.58	3168.04	0.00	2.12	1142	512	584
cp-csh	synthetic	1000	10000	0.14	0	17	10.2088	0:00:10	220.14	231.19	212.75	213.45	0.00	0.00	91.30	9.84	ok	3	10000	9999	0.00	GapSeed	17	0	1	0	Zero	588	76	76	8577064	8656994	4120205	24965	147426	76	57	865.70	3394.63	68.19	0.34	3392.16	17.32	2.13	1134	512	588
cp-sh	synthetic	1000	10000	0.01	0	18	1.1277	0:00:01	10.21	21.65	3.24	3.90	0.00	0.00	46.11	1.02	ok	1000	10000	10000	0.00	SH	18	0	1	0	Zero	555	474	474	10920	11192	10149	0	232	472	0	1.12	1.09	0.17	0.41	0.36	0.00	0.33	91	81	553
cp-csh	synthetic	1000	10000	0.01	0	18	1.2215	0:00:01	10.26	21.53	3.05	3.72	0.00	0.00	44.36	1.06	ok	1000	10000	10000	0.00	GapSeed	18	0	1	0	Zero	555	474	474	10868	11132	10104	0	0	472	461	1.11	1.19	0.11	0.35	0.53	0.11	0.31	91	82	553
cp-sh	synthetic	1000	10000	0.02	0	18	1.5310	0:00:01	10.56	21.65	3.25	4.02	0.00	0.00	35.22	1.08	ok	1000	10000	10000	0.00	SH	18	0	1	0	Zero	555	405	405	12154	12741	11084	2	773	402	0	1.27	1.50	0.16	0.39	0.50	0.00	0.61	180	149	551
cp-csh	synthetic	1000	10000	0.02	0	18	1.6480	0:00:01	10.48	21.40	3.09	3.82	0.00	0.00	63.38	1.57	ok	1000	10000	10000	0.00	GapSeed	18	0	1	0	Zero	555	405	405	12021	12592	10970	2	2	402	384	1.26	1.60	0.28	0.34	0.68	0.11	0.58	180	151	551
cp-sh	synthetic	1000	10000	0.04	0	18	2.2928	0:00:02	10.45	21.65	3.21	3.89	0.00	0.00	50.07	1.77	ok	1000	10000	9999	0.00	SH	18	0	1	0	Zero	555	296	296	17788	19320	15218	12	4662	291	0	1.93	2.25	0.31	0.41	1.41	0.00	0.44	355	258	550
cp-csh	synthetic	1000	10000	0.04	0	18	2.0161	0:00:02	10.25	21.58	3.23	3.94	0.00	0.00	51.03	1.54	ok	1000	10000	9999	0.00	GapSeed	18	0	1	0	Zero	555	296	296	17380	18872	14889	13	108	291	267	1.89	1.99	0.19	0.30	1.22	0.08	0.47	355	260	550
cp-sh	synthetic	1000	10000	0.06	0	18	10.0182	0:00:10	20.29	31.74	13.31	13.92	0.00	0.00	92.53	9.78	ok	550	10000	9998	0.00	SH	18	0	1	0	Zero	555	217	217	98878	105233	64610	177	62793	211	0	10.52	18.16	9.56	0.47	17.04	0.00	0.65	525	338	549
cp-csh	synthetic	1000	10000	0.06	0	18	10.0260	0:00:10	20.98	31.96	13.52	14.24	0.00	0.00	92.61	9.80	ok	704	10000	9999	0.00	GapSeed	18	0	1	0	Zero	555	217	217	93862	100046	61798	178	9657	213	186	10.00	14.19	8.17	0.28	13.26	0.21	0.65	525	339	551
cp-sh	synthetic	1000	10000	0.08	0	18	10.5939	0:00:10	94.41	105.70	87.27	87.93	0.00	0.00	92.69	10.33	ok	16	10000	9989	0.00	SH	18	0	1	0	Zero	555	158	158	2129120	2159814	1063470	5262	493573	154	0	215.98	660.93	108.17	0.54	658.80	0.00	1.59	687	397	551
cp-csh	synthetic	1000	10000	0.08	0	18	10.5480	0:00:10	94.49	105.73	87.28	87.95	0.00	0.00	93.59	10.38	ok	16	10000	9989	0.00	GapSeed	18	0	1	0	Zero	555	158	158	2072409	2102736	1036303	5461	145739	157	131	210.27	657.50	109.81	0.28	655.65	3.92	1.57	687	397	554
cp-sh	synthetic	1000	10000	0.1	0	18	11.1947	0:00:11	142.35	189.21	138.05	138.77	0.00	0.00	92.45	10.86	ok	7	10000	9989	0.00	SH	18	0	1	0	Zero	555	119	119	4678373	4727146	2277883	11985	513821	114	0	472.71	1596.00	91.37	0.59	1593.55	0.00	1.85	846	436	550
cp-csh	synthetic	1000	10000	0.1	0	18	10.1043	0:00:10	135.95	147.10	128.66	129.34	0.00	0.00	92.24	9.83	ok	6	10000	9995	0.00	GapSeed	18	0	1	0	Zero	555	119	119	4654047	4702839	2266022	12525	188043	119	91	470.28	1680.23	81.05	0.26	1678.08	9.00	1.89	847	436	555
cp-sh	synthetic	1000	10000	0.12	0	18	11.6854	0:00:11	167.98	275.46	161.61	162.33	0.00	0.00	93.18	11.41	ok	5	10000	9989	0.00	SH	18	0	1	0	Zero	555	83	83	6790226	6853108	3289761	17439	459459	78	0	685.31	2333.32	289.64	0.55	2330.77	0.00	2.00	995	471	550
cp-csh	synthetic	1000	10000	0.12	0	18	12.4173	0:00:12	136.03	147.05	128.70	129.38	0.00	0.00	91.94	11.94	ok	5	10000	9989	0.00	GapSeed	18	0	1	0	Zero	555	83	83	6727968	6790870	3259995	18154	148249	83	61	679.09	2479.40	221.08	0.25	2477.15	13.10	2.00	995	472	555
cp-sh	synthetic	1000	10000	0.14	0	18	13.1042	0:00:13	227.08	315.07	224.09	224.75	0.00	0.00	94.88	12.95	ok	4	10000	9985	0.00	SH	18	0	1	0	Zero	555	56	56	9231841	9311471	4446000	24224	345531	54	0	931.15	3270.21	87.29	0.62	3267.52	0.00	2.07	1142	498	552
cp-csh	synthetic	1000	10000	0.14	0	18	10.6580	0:00:10	237.51	315.71	234.47	235.17	0.00	0.00	92.32	10.35	ok	3	10000	9999	0.00	GapSeed	18	0	1	0	Zero	555	57	57	9069128	9147674	4368798	24359	122232	57	41	914.77	3544.79	78.78	0.25	3542.48	18.29	2.06	1134	498	555
cp-sh	synthetic	1000	10000	0.01	0	19	1.0735	0:00:01	10.37	21.65	3.28	3.98	0.00	0.00	48.02	1.05	ok	1000	10000	10000	0.00	SH	19	0	1	0	Zero	526	445	445	10962	11235	10218	0	234	443	0	1.12	1.04	0.11	0.40	0.34	0.00	0.31	91	81	524
cp-csh	synthetic	1000	10000	0.01	0	19	1.1940	0:00:01	10.51	21.50	2.99	3.68	0.00	0.00	43.53	1.03	ok	1000	10000	10000	0.00	GapSeed	19	0	1	0	Zero	526	445	445	10910	11176	10172	0	0	443	433	1.12	1.16	0.09	0.33	0.52	0.11	0.30	91	81	524
cp-sh	synthetic	1000	10000	0.02	0	19	1.5257	0:00:01	10.34	21.65	3.25	3.94	0.00	0.00	33.57	1.03	ok	1000	10000	10000	0.00	SH	19	0	1	0	Zero	526	377	377	12287	12880	11232	2	806	374	0	1.29	1.50	0.19	0.39	0.51	0.00	0.59	180	149	523
cp-csh	synthetic	1000	10000	0.02	0	19	1.5555	0:00:01	10.32	21.60	3.05	3.72	0.00	0.00	32.83	1.02	ok	1000	10000	10000	0.00	GapSeed	19	0	1	0	Zero	526	377	377	12150	12727	11115	2	2	374	357	1.27	1.51	0.20	0.32	0.64	0.10	0.56	180	150	523
cp-sh	synthetic	1000	10000	0.04	0	19	2.3066	0:00:02	10.41	21.55	3.24	3.94	0.00	0.00	66.76	2.05	ok	1000	10000	9999	0.00	SH	19	0	1	0	Zero	526	271	271	19027	20645	16199	13	5370	266	0	2.06	2.28	0.29	0.40	1.49	0.00	0.39	355	255	521
cp-csh	synthetic	1000	10000	0.04	0	19	2.0889	0:00:02	10.36	21.57	3.29	3.98	0.00	0.00	73.71	2.05	ok	1000	10000	9999	0.00	GapSeed	19	0	1	0	Zero	526	271	271	18570	20147	15836	14	143	266	244	2.01	2.05	0.35	0.29	1.35	0.08	0.42	355	256	521
cp-sh	synthetic	1000	10000	0.06	0	19	10.0446	0:00:10	30.97	42.26	23.94	24.62	0.00	0.00	93.06	9.88	ok	229	10000	9998	0.00	SH	19	0	1	0	Zero	526	195	195	217118	227046	130361	422	122442	190	0	22.70	43.73	23.75	0.48	42.44	0.00	0.80	525	331	521
cp-csh	synthetic	1000	10000	0.06	0	19	10.0420	0:00:10	30.92	42.24	23.79	24.47	0.00	0.00	93.62	9.91	ok	274	10000	9998	0.00	GapSeed	19	0	1	0	Zero	526	195	195	198932	208423	120658	404	24839	192	167	20.84	36.46	22.27	0.27	35.40	0.36	0.80	525	332	523
cp-sh	synthetic	1000	10000	0.08	0	19	10.5630	0:00:10	94.41	105.46	87.04	87.71	0.00	0.00	92.98	10.33	ok	13	10000	9990	0.00	SH	19	0	1	0	Zero	526	144	144	2605119	2638052	1296460	6105	493140	138	0	263.81	810.74	96.05	0.55	808.46	0.00	1.72	688	382	520
cp-csh	synthetic	1000	10000	0.08	0	19	10.4047	0:00:10	93.93	105.10	86.71	87.39	0.00	0.00	89.57	9.84	ok	13	10000	9990	0.00	GapSeed	19	0	1	0	Zero	526	144	144	2527863	2560383	1259400	6306	151621	143	116	256.04	798.69	105.27	0.28	796.81	4.49	1.60	688	383	525
cp-sh	synthetic	1000	10000	0.1	0	19	10.6714	0:00:10	136.11	189.14	130.11	130.81	0.00	0.00	92.28	10.37	ok	6	10000	9995	0.00	SH	19	0	1	0	Zero	526	99	99	5159745	5209517	2514890	12521	460352	95	0	520.95	1774.74	75.01	0.59	1772.25	0.00	1.90	847	426	522
cp-csh	synthetic	1000	10000	0.1	0	19	11.2137	0:00:11	136.36	147.40	128.95	129.68	0.00	0.00	92.39	10.87	ok	6	10000	9995	0.00	GapSeed	19	0	1	0	Zero	526	99	99	5099387	5149000	2486114	13047	147466	99	76	514.90	1865.85	53.67	0.25	1863.72	10.20	1.88	847	427	526
cp-sh	synthetic	1000	10000	0.12	0	19	10.1707	0:00:10	260.47	275.48	255.16	255.88	0.00	0.00	91.79	9.85	ok	4	10000	9985	0.00	SH	19	0	1	0	Zero	526	70	70	7191518	7255287	3488175	17858	390629	67	0	725.53	2537.92	255.65	0.59	2535.23	0.00	2.10	993	455	523
cp-csh	synthetic	1000	10000	0.12	0	19	11.2511	0:00:11	182.29	231.11	128.76	129.47	0.00	0.00	92.17	10.86	ok	4	10000	9985	0.00	GapSeed	19	0	1	0	Zero	526	70	70	7148492	7212277	3467628	18335	135516	70	53	721.23	2806.92	280.67	0.26	2804.55	12.84	2.11	993	456	526
cp-sh	synthetic	1000	10000	0.14	0	19	10.1308	0:00:10	220.08	231.16	212.74	213.41	0.00	0.00	92.08	9.84	ok	3	10000	9999	0.00	SH	19	0	1	0	Zero	526	52	52	9569371	9647843	4618232	24036	314174	48	0	964.78	3368.85	73.59	0.59	3366.21	0.00	2.05	1134	473	522
cp-csh	synthetic	1000	10000	0.14	0	19	11.0179	0:00:11	220.28	231.42	212.97	213.63	0.00	0.00	94.20	10.89	ok	3	10000	9999	0.00	GapSeed	19	0	1	0	Zero	526	52	52	9504869	9583281	4587395	24413	156340	52	32	958.33	3664.60	79.92	0.34	3662.21	18.05	2.04	1134	473	526
cp-sh	synthetic	1000	10000	0.01	0	20	1.0513	0:00:01	10.36	21.64	3.23	3.95	0.00	0.00	48.49	1.03	ok	1000	10000	10000	0.00	SH	20	0	1	0	Zero	500	419	419	11007	11280	10288	0	235	417	0	1.13	1.02	0.09	0.39	0.33	0.00	0.30	91	80	498
cp-csh	synthetic	1000	10000	0.01	0	20	1.2030	0:00:01	10.36	21.36	2.98	3.67	0.00	0.00	42.66	1.04	ok	1000	10000	10000	0.00	GapSeed	20	0	1	0	Zero	500	419	419	10952	11218	10240	0	0	417	408	1.12	1.16	0.17	0.33	0.52	0.11	0.31	91	81	498
cp-sh	synthetic	1000	10000	0.02	0	20	1.5391	0:00:01	10.42	21.51	3.18	3.85	0.00	0.00	35.09	1.07	ok	1000	10000	10000	0.00	SH	20	0	1	0	Zero	500	352	352	12431	13030	11389	2	842	349	0	1.30	1.51	0.23	0.40	0.52	0.00	0.59	180	148	497
cp-csh	synthetic	1000	10000	0.02	0	20	1.5031	0:00:01	10.26	21.59	3.05	3.74	0.00	0.00	34.56	1.02	ok	1000	10000	10000	0.00	GapSeed	20	0	1	0	Zero	500	352	352	12286	12870	11264	2	3	349	334	1.29	1.46	0.16	0.31	0.62	0.09	0.54	180	149	497
cp-sh	synthetic	1000	10000	0.04	0	20	2.5168	0:00:02	10.66	21.71	3.32	4.00	0.00	0.00	61.13	2.05	ok	1000	10000	9999	0.00	SH	20	0	1	0	Zero	500	248	248	20573	22297	17390	15	6266	244	0	2.23	2.48	0.39	0.40	1.68	0.00	0.40	355	251	496
cp-csh	synthetic	1000	10000	0.04	0	20	2.1666	0:00:02	10.51	21.55	3.19	3.89	0.00	0.00	71.09	2.05	ok	1000	10000	9999	0.00	GapSeed	20	0	1	0	Zero	500	248	248	20072	21754	16995	15	197	244	223	2.18	2.13	0.37	0.28	1.45	0.08	0.41	355	253	496
cp-sh	synthetic	1000	10000	0.06	0	20	10.0886	0:00:10	31.12	42.35	23.92	24.62	0.00	0.00	92.08	9.79	ok	102	10000	9997	0.00	SH	20	0	1	0	Zero	500	175	175	443220	457294	249051	893	193815	171	0	45.73	98.57	43.01	0.48	97.11	0.00	0.99	524	324	496
cp-csh	synthetic	1000	10000	0.06	0	20	10.0301	0:00:10	31.34	42.41	24.02	24.70	0.00	0.00	92.62	9.79	ok	110	10000	9997	0.00	GapSeed	20	0	1	0	Zero	500	175	175	417053	430836	235954	883	47448	174	151	43.08	90.87	41.24	0.27	89.59	0.68	1.01	524	325	498
cp-sh	synthetic	1000	10000	0.08	0	20	10.1296	0:00:10	93.92	105.38	86.96	87.66	0.00	0.00	91.92	9.82	ok	11	10000	9990	0.00	SH	20	0	1	0	Zero	500	124	124	2912942	2946862	1449147	6550	458492	119	0	294.69	917.80	104.62	0.97	915.14	0.00	1.69	689	376	496
cp-csh	synthetic	1000	10000	0.08	0	20	10.8595	0:00:10	94.10	105.41	86.98	87.67	0.00	0.00	90.51	10.34	ok	12	10000	9992	0.00	GapSeed	20	0	1	0	Zero	500	124	124	2872749	2906520	1429388	6898	125371	124	103	290.65	902.63	93.93	0.28	900.75	4.80	1.60	688	376	500
cp-sh	synthetic	1000	10000	0.1	0	20	11.0230	0:00:11	135.79	189.20	128.77	129.44	0.00	0.00	94.02	10.90	ok	6	10000	9995	0.00	SH	20	0	1	0	Zero	500	84	84	5533587	5584719	2701115	13038	431349	81	0	558.47	1834.07	80.32	0.53	1831.50	0.00	2.03	847	416	497
cp-csh	synthetic	1000	10000	0.1	0	20	11.1661	0:00:11	136.37	147.41	129.00	129.70	0.00	0.00	92.96	10.89	ok	6	10000	9995	0.00	GapSeed	20	0	1	0	Zero	500	84	84	5487415	5538341	2679003	13537	119924	84	67	553.83	1858.06	167.72	0.27	1855.84	9.41	1.95	847	416	500
cp-sh	synthetic	1000	10000	0.12	0	20	10.6270	0:00:10	219.84	231.09	212.64	213.32	0.00	0.00	92.69	10.36	ok	4	10000	9985	0.00	SH	20	0	1	0	Zero	500	61	61	7584103	7647815	3684879	18011	337130	57	0	764.78	2650.89	240.14	0.58	2648.17	0.00	2.14	993	438	496
