alg	model	cnt	n	e	m	k	s	h:m:s	max_rss	max_vms	max_uss	max_pss	io_in	io_out	mean_load	cpu_time	exit_status	nr	|a|	|b|	r	H	k	m	pr	bf	d-f	seeds	matches	f-match	expanded	explored	greedy	dbl	ret	prunes	shift	band	t	t_std	precom	align	prune	trace	ed	h0	h0end
cp-csh+dt	synthetic	3	10000	0.1	0	8	0.0312	0:00:00	0.01	1.34	0.02	0.02	0.00	0.00	0.00	0.00	ok	3	10000	10006	0.00	CSH	8	0	1	0	Zero	1250	851	851	14113	17843	10458	0	835	633	397	1.78	2.93	0.15	0.59	2.18	0.54	0.16	841	595	1211
cp-sh	synthetic	3	10000	0.12	0	8	0.1546	0:00:00	0.01	1.34	0.02	0.02	0.00	0.00	0.00	0.00	ok	3	10000	9984	0.00	SH	8	0	1	0	Zero	1250	677	677	224135	237919	115832	1031	72149	560	366	23.79	43.79	17.04	0.47	42.47	0.00	0.85	1015	573	1056
cp-csh	synthetic	3	10000	0.12	0	8	0.0515	0:00:00	0.01	1.34	0.02	0.02	0.00	0.00	0.00	0.00	ok	3	10000	9984	0.00	CSH	8	0	1	0	Zero	1250	772	772	45646	51822	28962	190	16198	552	309	5.18	9.65	0.61	0.57	8.48	0.79	0.59	1015	682	1218
cp-sh+dt	synthetic	3	10000	0.12	0	8	0.0516	0:00:00	3.02	7.38	0.07	0.45	0.00	0.00	0.00	0.00	ok	3	10000	9984	0.00	SH	8	0	1	0	Zero	1250	677	677	46339	57294	18384	0	11498	545	385	5.73	9.60	2.60	0.47	8.96	0.00	0.16	1015	573	1044
cp-csh+dt	synthetic	3	10000	0.12	0	8	0.0375	0:00:00	0.01	1.34	0.02	0.02	0.00	0.00	0.00	0.00	ok	3	10000	9984	0.00	CSH	8	0	1	0	Zero	1250	772	772	19259	24603	11627	0	5897	545	325	2.46	4.93	0.19	0.57	4.20	0.67	0.15	1015	682	1214
cp-sh	synthetic	3	10000	0.14	0	8	0.8589	0:00:00	31.39	42.42	24.01	24.95	0.00	0.00	0.00	0.49	ok	3	10000	10004	0.00	SH	8	0	1	0	Zero	1250	607	607	1191719	1226383	558102	5815	373706	514	318	122.58	278.53	99.35	0.46	276.94	0.00	1.13	1156	643	1092
cp-csh	synthetic	3	10000	0.14	0	8	0.1169	0:00:00	0.01	1.34	0.02	0.02	0.00	0.00	0.00	0.00	ok	3	10000	10004	0.00	CSH	8	0	1	0	Zero	1250	687	687	123632	134949	68468	597	72209	499	268	13.49	31.10	2.35	0.55	29.83	1.01	0.72	1156	743	1222
cp-sh+dt	synthetic	3	10000	0.14	0	8	0.1694	0:00:00	0.01	1.34	0.02	0.02	0.00	0.00	0.00	0.00	ok	3	10000	10004	0.00	SH	8	0	1	0	Zero	1250	607	607	182444	221958	52424	0	43228	487	331	22.19	43.74	13.64	0.45	43.04	0.00	0.25	1156	643	1069
cp-csh+dt	synthetic	3	10000	0.14	0	8	0.0525	0:00:00	3.02	7.38	0.07	0.44	0.00	0.00	0.00	0.00	ok	3	10000	10004	0.00	CSH	8	0	1	0	Zero	1250	687	687	33682	42284	15104	0	19202	486	279	4.23	9.92	0.75	0.56	9.17	0.60	0.20	1156	743	1215
cp-sh	synthetic	3	10000	0.16	0	8	3.3625	0:00:03	136.50	149.71	129.04	129.99	0.00	0.00	75.54	3.02	ok	3	10000	9986	0.00	SH	8	0	1	0	Zero	1250	560	560	3760533	3833189	1715621	18506	663010	450	254	383.32	1107.69	193.69	0.48	1105.82	0.00	1.40	1294	690	1080
cp-csh	synthetic	3	10000	0.16	0	8	1.3342	0:00:01	51.98	63.30	44.79	45.74	0.00	0.00	38.19	1.02	ok	3	10000	9986	0.00	CSH	8	0	1	0	Zero	1250	630	630	1412403	1451263	657277	7636	596744	446	202	145.13	436.56	172.33	0.52	434.79	7.15	1.25	1294	809	1226
cp-sh+dt	synthetic	3	10000	0.16	0	8	0.4297	0:00:00	11.37	23.37	4.14	5.08	0.00	0.00	0.00	0.01	ok	3	10000	9986	0.00	SH	8	0	1	0	Zero	1250	560	560	513771	625438	135048	0	74087	416	273	62.54	135.17	25.30	2.25	132.60	0.00	0.32	1294	690	1051
