alg	cnt	n	e	k	m	pf	band	s	h:m:s	max_rss	max_vms	max_uss	max_pss	io_in	io_out	mean_load	cpu_time
pa	100	10000	0.01	10	1	0.8	1.022	0.8154	0:00:00	12.31	23.43	6.36	6.77	0.00	0.00	0.00	0.48
pa	100	10000	0.01	10	1	1.0	1.022	0.9681	0:00:00	12.54	23.56	6.49	6.94	0.00	0.00	0.00	0.52
pa	100	10000	0.01	10	1	1.0	1.022	0.9694	0:00:00	12.63	23.56	6.50	6.93	0.00	0.00	0.00	0.49
pa	100	10000	0.01	11	1	0.01	1.022	0.5964	0:00:00	12.61	23.51	6.45	6.83	0.00	0.00	0.00	0.51
pa	100	10000	0.01	11	1	0.01	1.022	0.5844	0:00:00	12.30	23.47	6.44	6.87	0.00	0.00	0.00	0.51
pa	100	10000	0.01	11	1	0.4	1.022	0.6657	0:00:00	12.32	23.33	6.32	6.76	0.00	0.00	0.00	0.50
pa	100	10000	0.01	11	1	0.4	1.022	0.6633	0:00:00	12.41	23.33	6.22	6.64	0.00	0.00	0.00	0.49
pa	100	10000	0.01	11	1	0.8	1.022	0.7130	0:00:00	12.43	23.41	6.29	6.82	0.00	0.00	0.00	0.49
pa	100	10000	0.01	11	1	0.8	1.022	0.7132	0:00:00	12.28	23.41	6.31	6.72	0.00	0.00	0.00	0.49
pa	100	10000	0.01	11	1	1.0	1.022	0.8207	0:00:00	12.43	23.30	6.29	6.73	0.00	0.00	0.00	0.53
pa	100	10000	0.01	11	1	1.0	1.022	0.8408	0:00:00	12.37	23.30	6.29	6.69	0.00	0.00	0.00	0.47
pa	100	10000	0.01	14	1	0.01	1.023	0.4988	0:00:00	3.01	7.10	0.45	0.59	0.00	0.00	0.00	0.00
pa	100	10000	0.01	14	1	0.01	1.023	0.5015	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00
pa	100	10000	0.01	14	1	0.4	1.023	0.5956	0:00:00	12.72	23.33	6.29	6.69	0.00	0.00	0.00	0.49
pa	100	10000	0.01	14	1	0.4	1.023	0.5847	0:00:00	12.46	23.41	6.36	6.76	0.00	0.00	0.00	0.49
pa	100	10000	0.01	14	1	0.8	1.023	0.5921	0:00:00	12.41	23.30	6.13	6.55	0.00	0.00	0.00	0.50
pa	100	10000	0.01	14	1	0.8	1.023	0.6378	0:00:00	12.27	23.30	6.14	6.54	0.00	0.00	0.00	0.49
pa	100	10000	0.01	14	1	1.0	1.023	0.6729	0:00:00	12.50	23.46	6.30	6.70	0.00	0.00	0.00	0.49
pa	100	10000	0.01	14	1	1.0	1.023	0.6587	0:00:00	12.41	23.28	6.27	6.65	0.00	0.00	0.00	0.49
pa	100	10000	0.05	6	0	0.01	10.052	2.0456	0:00:02	14.73	25.89	8.76	9.15	0.00	0.00	50.32	1.51
pa	100	10000	0.05	6	0	0.01	10.052	2.0515	0:00:02	14.76	25.89	8.77	9.14	0.00	0.00	48.76	1.49
pa	100	10000	0.05	6	0	0.4	1.150	0.3857	0:00:00	2.95	7.10	0.45	0.58	0.00	0.00	0.00	0.00
pa	100	10000	0.05	6	0	0.4	1.150	0.4076	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00
pa	100	10000	0.05	6	0	0.8	1.145	0.3811	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00
pa	100	10000	0.05	6	0	0.8	1.145	0.3759	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00
pa	100	10000	0.05	6	0	1.0	1.145	0.6346	0:00:00	10.50	21.70	4.59	4.97	0.00	0.00	0.00	0.47
pa	100	10000	0.05	6	0	1.0	1.145	0.6110	0:00:00	10.62	21.70	4.60	4.96	0.00	0.00	0.00	0.49
pa	100	10000	0.05	7	0	0.01	15.706	3.0253	0:00:03	15.96	27.22	9.99	10.39	0.00	0.00	67.45	2.52
pa	100	10000	0.05	7	0	0.01	15.706	3.0465	0:00:03	16.10	27.22	9.98	10.42	0.00	0.00	66.65	2.52
pa	100	10000	0.05	7	0	0.4	1.168	0.2554	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00
pa	100	10000	0.05	7	0	0.4	1.168	0.2507	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00
pa	100	10000	0.05	7	0	0.8	1.159	0.2473	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00
pa	100	10000	0.05	7	0	0.8	1.159	0.2490	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00
pa	100	10000	0.05	7	0	1.0	1.158	0.2640	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00
pa	100	10000	0.05	7	0	1.0	1.158	0.2663	0:00:00	2.82	7.10	0.45	0.58	0.00	0.00	0.00	0.00
pa	100	10000	0.05	8	0	0.01	20.880	3.8110	0:00:03	16.87	27.78	10.65	11.04	0.00	0.00	79.24	3.50
pa	100	10000	0.05	8	0	0.01	20.880	3.8774	0:00:03	16.78	27.72	10.66	11.08	0.00	0.00	78.67	3.54
pa	100	10000	0.05	8	0	0.4	1.192	0.2386	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00
pa	100	10000	0.05	8	0	0.4	1.192	0.2248	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00
pa	100	10000	0.05	8	0	0.8	1.177	0.1994	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00
pa	100	10000	0.05	8	0	0.8	1.177	0.2299	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00
pa	100	10000	0.05	8	0	1.0	1.174	0.1943	0:00:00	2.79	7.10	0.45	0.58	0.00	0.00	0.00	0.00
pa	100	10000	0.05	8	0	1.0	1.174	0.2090	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00
pa	100	10000	0.05	9	0	0.01	26.422	4.9183	0:00:04	17.56	28.62	11.54	11.91	0.00	0.00	84.15	4.61
pa	100	10000	0.05	9	0	0.01	26.422	4.9142	0:00:04	17.41	28.64	11.56	11.93	0.00	0.00	82.82	4.56
pa	100	10000	0.05	9	0	0.4	1.225	0.2043	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00
pa	100	10000	0.05	9	0	0.4	1.225	0.2008	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00
pa	100	10000	0.05	9	0	0.8	1.199	0.2043	0:00:00	2.82	7.10	0.45	0.58	0.00	0.00	0.00	0.00
pa	100	10000	0.05	9	0	0.8	1.199	0.2176	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00
pa	100	10000	0.05	9	0	1.0	1.193	0.2074	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00
pa	100	10000	0.05	9	0	1.0	1.193	0.2100	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00
pa	100	10000	0.05	10	0	0.01	32.445	5.7544	0:00:05	18.93	29.94	12.79	13.22	0.00	0.00	83.30	5.32
pa	100	10000	0.05	10	0	0.01	32.445	5.7897	0:00:05	18.79	29.95	12.79	13.17	0.00	0.00	87.91	5.57
pa	100	10000	0.05	10	0	0.4	1.267	0.2142	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00
pa	100	10000	0.05	10	0	0.4	1.267	0.2122	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00
pa	100	10000	0.05	10	0	0.8	1.225	0.1960	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00
pa	100	10000	0.05	10	0	0.8	1.225	0.1929	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00
pa	100	10000	0.05	10	0	1.0	1.217	0.1919	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00
pa	100	10000	0.05	10	0	1.0	1.217	0.1880	0:00:00	2.75	7.10	0.45	0.58	0.00	0.00	0.00	0.00
pa	100	10000	0.05	11	0	0.01	38.252	6.8632	0:00:06	20.05	31.36	13.95	14.38	0.00	0.00	89.73	6.64
pa	100	10000	0.05	11	0	0.01	38.252	7.1003	0:00:07	19.93	31.25	13.95	14.35	0.00	0.00	86.06	6.59
pa	100	10000	0.05	11	0	0.4	1.336	0.2079	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00
pa	100	10000	0.05	11	0	0.4	1.336	0.2039	0:00:00	2.96	7.10	0.45	0.58	0.00	0.00	0.00	0.00
pa	100	10000	0.05	11	0	0.8	1.256	0.1885	0:00:00	2.82	7.10	0.45	0.59	0.00	0.00	0.00	0.00
pa	100	10000	0.05	11	0	0.8	1.256	0.1851	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00
pa	100	10000	0.05	11	0	1.0	1.245	0.1953	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00
pa	100	10000	0.05	11	0	1.0	1.245	0.1864	0:00:00	0.00	1.31	0.05	0.05	0.00	0.00	0.00	0.00
pa	100	10000	0.05	15	0	0.01		10.0129	0:00:10	23.04	34.12	16.87	17.26	0.00	0.00	88.05	9.29
pa	100	10000	0.05	15	0	0.01		10.0126	0:00:10	23.08	34.10	16.93	17.31	0.00	0.00	90.30	9.53
pa	100	10000	0.05	15	0	0.4	2.952	0.6345	0:00:00	12.77	23.62	6.53	6.90	0.00	0.00	0.00	0.49
pa	100	10000	0.05	15	0	0.4	2.952	0.6270	0:00:00	12.50	23.62	6.52	6.89	0.00	0.00	0.00	0.48
pa	100	10000	0.05	15	0	0.8	1.535	0.2624	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00
pa	100	10000	0.05	15	0	0.8	1.535	0.2338	0:00:00	2.78	7.10	0.45	0.59	0.00	0.00	0.00	0.00
pa	100	10000	0.05	15	0	1.0	1.454	0.2224	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00
pa	100	10000	0.05	15	0	1.0	1.454	0.2317	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00
pa	100	10000	0.05	20	0	0.01		10.0135	0:00:10	26.13	37.30	20.19	20.59	0.00	0.00	91.57	9.64
pa	100	10000	0.05	20	0	0.01		10.0134	0:00:10	26.35	37.30	20.18	20.57	0.00	0.00	92.27	9.72
pa	100	10000	0.05	20	0	0.4	42.689	8.6149	0:00:08	22.18	33.26	16.15	16.53	0.00	0.00	89.14	8.16
pa	100	10000	0.05	20	0	0.4	42.689	8.3401	0:00:08	22.29	33.26	16.14	16.51	0.00	0.00	86.45	7.74
pa	100	10000	0.05	20	0	0.8	5.216	1.0770	0:00:01	13.84	24.71	7.65	8.02	0.00	0.00	47.37	0.99
pa	100	10000	0.05	20	0	0.8	5.216	1.0436	0:00:01	14.01	24.71	7.65	8.02	0.00	0.00	0.00	0.49
pa	100	10000	0.05	20	0	1.0	2.989	0.5595	0:00:00	11.66	22.64	5.65	6.05	0.00	0.00	0.00	0.49
pa	100	10000	0.05	20	0	1.0	2.989	0.5588	0:00:00	11.96	22.64	5.62	6.00	0.00	0.00	0.00	0.49
pa	100	10000	0.05	32	0	0.01		10.0315	0:00:10	120.33	156.41	114.19	114.58	0.00	0.00	91.55	9.63
pa	100	10000	0.05	32	0	0.01		10.0159	0:00:10	120.32	156.43	114.20	114.59	0.00	0.00	91.25	9.65
pa	100	10000	0.05	32	0	0.4		10.0227	0:00:10	120.27	156.26	114.15	114.52	0.00	0.00	91.20	9.62
pa	100	10000	0.05	32	0	0.4		10.0215	0:00:10	120.54	156.27	114.34	114.71	0.00	0.00	92.30	9.74
pa	100	10000	0.05	32	0	0.8		10.0211	0:00:10	120.25	156.44	114.06	114.43	0.00	0.00	92.00	9.71
pa	100	10000	0.05	32	0	0.8		10.0216	0:00:10	119.82	156.44	113.72	114.10	0.00	0.00	91.93	9.69
pa	100	10000	0.05	32	0	1.0		10.0235	0:00:10	120.01	156.43	113.75	114.12	0.00	0.00	91.49	9.66
pa	100	10000	0.05	32	0	1.0		10.0280	0:00:10	119.79	156.43	113.74	114.11	0.00	0.00	92.25	9.74
pa	100	10000	0.05	7	1	0.01	1.136	2.1742	0:00:02	15.50	29.42	9.52	9.93	0.00	0.00	71.30	2.03
pa	100	10000	0.05	7	1	0.01	1.136	2.1805	0:00:02	15.62	29.42	9.51	9.89	0.00	0.00	69.70	2.01
pa	100	10000	0.05	7	1	0.4	1.122	2.8168	0:00:02	15.41	29.36	9.46	9.88	0.00	0.00	72.46	2.54
pa	100	10000	0.05	7	1	0.4	1.122	2.6921	0:00:02	15.30	29.36	9.42	9.79	0.00	0.00	75.80	2.53
pa	100	10000	0.05	7	1	0.8	1.122	3.8080	0:00:03	15.59	29.48	9.55	9.98	0.00	0.00	80.62	3.55
pa	100	10000	0.05	7	1	0.8	1.122	3.7792	0:00:03	15.57	29.48	9.55	9.95	0.00	0.00	82.04	3.58
pa	100	10000	0.05	7	1	1.0	1.122	6.1483	0:00:06	15.56	29.57	9.67	10.05	0.00	0.00	82.47	5.54
pa	100	10000	0.05	7	1	1.0	1.122	6.0287	0:00:06	15.81	29.68	9.75	10.20	0.00	0.00	84.93	5.62
pa	100	10000	0.05	8	1	0.01	1.161	1.0848	0:00:01	13.42	24.54	7.36	7.75	0.00	0.00	48.80	1.01
pa	100	10000	0.05	8	1	0.01	1.161	1.1831	0:00:01	13.48	24.54	7.36	7.77	0.00	0.00	43.14	0.96
pa	100	10000	0.05	8	1	0.4	1.128	1.3112	0:00:01	13.50	24.56	7.38	7.77	0.00	0.00	38.10	0.99
pa	100	10000	0.05	8	1	0.4	1.128	1.3275	0:00:01	13.48	24.56	7.39	7.79	0.00	0.00	38.40	0.98
pa	100	10000	0.05	8	1	0.8	1.128	1.4205	0:00:01	13.21	24.21	7.04	7.43	0.00	0.00	36.64	1.01
pa	100	10000	0.05	8	1	0.8	1.128	1.4184	0:00:01	13.03	24.34	7.16	7.54	0.00	0.00	36.68	1.02
pa	100	10000	0.05	8	1	1.0	1.128	1.5612	0:00:01	13.72	24.62	7.53	7.95	0.00	0.00	65.33	1.50
pa	100	10000	0.05	8	1	1.0	1.128	1.5862	0:00:01	13.73	24.62	7.54	7.94	0.00	0.00	63.63	1.50
pa	100	10000	0.05	9	1	0.01	1.202	0.7364	0:00:00	13.18	24.14	7.05	7.43	0.00	0.00	0.00	0.47
pa	100	10000	0.05	9	1	0.01	1.202	0.7036	0:00:00	13.34	24.14	7.07	7.47	0.00	0.00	0.00	0.49
pa	100	10000	0.05	9	1	0.4	1.134	0.8968	0:00:00	12.96	24.09	7.00	7.36	0.00	0.00	0.00	0.49
pa	100	10000	0.05	9	1	0.4	1.134	0.8688	0:00:00	13.09	24.09	7.01	7.39	0.00	0.00	0.00	0.49
pa	100	10000	0.05	9	1	0.8	1.133	0.9147	0:00:00	13.11	24.11	7.02	7.41	0.00	0.00	0.00	0.48
pa	100	10000	0.05	9	1	0.8	1.133	0.9061	0:00:00	13.09	24.11	7.02	7.39	0.00	0.00	0.00	0.48
pa	100	10000	0.05	9	1	1.0	1.133	0.9279	0:00:00	13.21	24.11	7.02	7.40	0.00	0.00	0.00	0.48
pa	100	10000	0.05	9	1	1.0	1.133	0.9492	0:00:00	13.16	24.11	7.02	7.40	0.00	0.00	0.00	0.50
pa	100	10000	0.05	10	1	0.01	1.298	0.6965	0:00:00	13.10	24.00	6.82	7.26	0.00	0.00	0.00	0.48
pa	100	10000	0.05	10	1	0.01	1.298	0.6367	0:00:00	12.68	24.00	6.84	7.21	0.00	0.00	0.00	0.49
pa	100	10000	0.05	10	1	0.4	1.141	0.7592	0:00:00	13.11	24.09	6.92	7.30	0.00	0.00	0.00	0.48
pa	100	10000	0.05	10	1	0.4	1.141	0.7050	0:00:00	13.17	24.09	6.91	7.29	0.00	0.00	0.00	0.49
pa	100	10000	0.05	10	1	0.8	1.140	0.7805	0:00:00	13.28	24.14	6.98	7.38	0.00	0.00	0.00	0.49
pa	100	10000	0.05	10	1	0.8	1.140	0.7780	0:00:00	13.12	24.14	6.97	7.35	0.00	0.00	0.00	0.48
pa	100	10000	0.05	10	1	1.0	1.140	0.7509	0:00:00	13.00	24.14	7.01	7.41	0.00	0.00	0.00	0.49
pa	100	10000	0.05	10	1	1.0	1.140	0.7556	0:00:00	13.14	24.14	7.00	7.39	0.00	0.00	0.00	0.51
pa	100	10000	0.05	11	1	0.01	1.519	0.6696	0:00:00	13.41	24.38	7.29	7.66	0.00	0.00	0.00	0.48
pa	100	10000	0.05	11	1	0.01	1.519	0.6461	0:00:00	13.23	24.38	7.30	7.69	0.00	0.00	0.00	0.48
pa	100	10000	0.05	11	1	0.4	1.147	0.6616	0:00:00	13.14	24.11	6.91	7.31	0.00	0.00	0.00	0.47
pa	100	10000	0.05	11	1	0.4	1.147	0.6465	0:00:00	13.02	24.11	6.91	7.32	0.00	0.00	0.00	0.49
pa	100	10000	0.05	11	1	0.8	1.146	0.6794	0:00:00	12.74	23.98	6.79	7.16	0.00	0.00	0.00	0.48
pa	100	10000	0.05	11	1	0.8	1.146	0.6682	0:00:00	12.84	23.98	6.77	7.15	0.00	0.00	0.00	0.49
pa	100	10000	0.05	11	1	1.0	1.146	0.6973	0:00:00	12.75	23.83	6.74	7.11	0.00	0.00	0.00	0.47
pa	100	10000	0.05	11	1	1.0	1.146	0.6727	0:00:00	12.80	23.83	6.74	7.16	0.00	0.00	0.00	0.48
pa	100	10000	0.05	14	1	0.01	2.917	0.8583	0:00:00	14.23	25.18	8.16	8.53	0.00	0.00	0.00	0.49
pa	100	10000	0.05	14	1	0.01	2.917	0.8893	0:00:00	14.51	25.18	8.15	8.54	0.00	0.00	0.00	0.48
pa	100	10000	0.05	14	1	0.4	1.173	0.5629	0:00:00	13.06	23.99	6.93	7.36	0.00	0.00	0.00	0.48
pa	100	10000	0.05	14	1	0.4	1.173	0.4976	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00
pa	100	10000	0.05	14	1	0.8	1.170	0.5657	0:00:00	12.89	23.66	6.59	6.99	0.00	0.00	0.00	0.47
pa	100	10000	0.05	14	1	0.8	1.170	0.5253	0:00:00	12.68	23.66	6.57	6.94	0.00	0.00	0.00	0.49
pa	100	10000	0.05	14	1	1.0	1.169	0.5704	0:00:00	12.82	23.79	6.70	7.09	0.00	0.00	0.00	0.47
pa	100	10000	0.05	14	1	1.0	1.169	0.5302	0:00:00	12.53	23.79	6.69	7.06	0.00	0.00	0.00	0.49
pa	100	10000	0.2	6	0	0.01		10.0243	0:00:10	63.73	74.75	57.62	57.98	0.00	0.00	91.28	9.61
pa	100	10000	0.2	6	0	0.01		10.0175	0:00:10	63.86	74.75	57.62	57.98	0.00	0.00	90.53	9.54
pa	100	10000	0.2	6	0	0.4		10.0150	0:00:10	45.86	57.37	40.09	40.46	0.00	0.00	91.86	9.68
pa	100	10000	0.2	6	0	0.4		10.0163	0:00:10	48.16	59.45	42.19	42.57	0.00	0.00	92.14	9.71
pa	100	10000	0.2	6	0	0.8		10.0128	0:00:10	24.27	35.48	18.04	18.44	0.00	0.00	91.48	9.65
pa	100	10000	0.2	6	0	0.8		10.0138	0:00:10	25.34	36.74	19.46	19.86	0.00	0.00	92.37	9.71
pa	100	10000	0.2	6	0	1.0	15.787	4.3448	0:00:04	16.15	27.09	9.89	10.28	0.00	0.00	81.93	4.05
pa	100	10000	0.2	6	0	1.0	15.787	4.6496	0:00:04	16.07	27.09	9.87	10.27	0.00	0.00	77.42	4.09
pa	100	10000	0.2	7	0	0.01		10.0172	0:00:10	76.07	88.30	70.12	70.54	0.00	0.00	91.65	9.67
pa	100	10000	0.2	7	0	0.01		10.0178	0:00:10	70.77	82.05	64.59	64.98	0.00	0.00	91.43	9.65
pa	100	10000	0.2	7	0	0.4		10.0168	0:00:10	67.90	79.02	61.77	62.22	0.00	0.00	91.57	9.67
pa	100	10000	0.2	7	0	0.4		10.0166	0:00:10	67.96	79.02	61.78	62.17	0.00	0.00	92.34	9.73
pa	100	10000	0.2	7	0	0.8		10.0160	0:00:10	47.55	58.62	41.38	41.75	0.00	0.00	93.06	9.80
pa	100	10000	0.2	7	0	0.8		10.0226	0:00:10	47.69	58.60	41.36	41.76	0.00	0.00	92.29	9.74
pa	100	10000	0.2	7	0	1.0		10.0132	0:00:10	37.11	49.48	30.93	31.31	0.00	0.00	92.14	9.72
pa	100	10000	0.2	7	0	1.0		10.0236	0:00:10	39.36	51.88	33.35	33.73	0.00	0.00	91.49	9.66
pa	100	10000	0.2	8	0	0.01		10.0185	0:00:10	87.54	98.71	81.45	81.82	0.00	0.00	91.22	9.62
pa	100	10000	0.2	8	0	0.01		10.0186	0:00:10	87.45	98.71	81.45	81.88	0.00	0.00	91.83	9.68
pa	100	10000	0.2	8	0	0.4		10.0191	0:00:10	77.55	88.81	71.39	71.78	0.00	0.00	92.23	9.73
pa	100	10000	0.2	8	0	0.4		10.0249	0:00:10	77.58	88.81	71.40	71.79	0.00	0.00	91.48	9.64
pa	100	10000	0.2	8	0	0.8		10.0167	0:00:10	67.57	78.90	61.38	61.76	0.00	0.00	87.27	9.21
pa	100	10000	0.2	8	0	0.8		10.0168	0:00:10	67.54	78.90	61.52	61.90	0.00	0.00	92.54	9.75
pa	100	10000	0.2	8	0	1.0		10.0167	0:00:10	62.26	74.60	56.01	56.38	0.00	0.00	87.64	9.26
pa	100	10000	0.2	8	0	1.0		10.0162	0:00:10	60.42	71.77	54.18	54.56	0.00	0.00	92.36	9.74
pa	100	10000	0.2	9	0	0.01		10.0193	0:00:10	96.91	108.04	90.80	91.19	0.00	0.00	91.44	9.64
pa	100	10000	0.2	9	0	0.01		10.0191	0:00:10	96.88	108.04	90.82	91.19	0.00	0.00	91.32	9.62
pa	100	10000	0.2	9	0	0.4		10.0167	0:00:10	88.63	100.03	82.60	82.98	0.00	0.00	91.98	9.71
pa	100	10000	0.2	9	0	0.4		10.0191	0:00:10	93.07	103.96	83.20	83.58	0.00	0.00	91.71	9.67
pa	100	10000	0.2	9	0	0.8		10.0184	0:00:10	84.89	96.78	78.62	79.00	0.00	0.00	87.43	9.25
pa	100	10000	0.2	9	0	0.8		10.0182	0:00:10	84.66	96.78	78.62	79.01	0.00	0.00	92.33	9.73
pa	100	10000	0.2	9	0	1.0		10.0166	0:00:10	77.91	90.85	72.09	72.46	0.00	0.00	88.43	9.34
pa	100	10000	0.2	9	0	1.0		10.0169	0:00:10	82.30	94.97	76.39	76.76	0.00	0.00	91.83	9.69
pa	100	10000	0.2	10	0	0.01		10.0191	0:00:10	100.05	111.02	93.84	94.22	0.00	0.00	91.33	9.63
pa	100	10000	0.2	10	0	0.01		10.0195	0:00:10	95.73	106.91	90.30	90.67	0.00	0.00	87.74	9.27
pa	100	10000	0.2	10	0	0.4		10.0200	0:00:10	100.95	113.41	94.95	95.32	0.00	0.00	91.91	9.70
pa	100	10000	0.2	10	0	0.4		10.0123	0:00:10	101.04	113.41	94.95	95.32	0.00	0.00	87.91	9.29
pa	100	10000	0.2	10	0	0.8		10.0196	0:00:10	101.87	114.14	96.07	96.45	0.00	0.00	91.92	9.68
pa	100	10000	0.2	10	0	0.8		10.0197	0:00:10	102.07	114.14	96.09	96.51	0.00	0.00	87.64	9.28
pa	100	10000	0.2	10	0	1.0		10.0191	0:00:10	99.16	111.46	93.05	93.43	0.00	0.00	87.53	9.24
pa	100	10000	0.2	10	0	1.0		10.0193	0:00:10	99.10	111.46	93.05	93.42	0.00	0.00	92.14	9.72
pa	100	10000	0.2	11	0	0.01		10.0223	0:00:10	114.16	125.42	108.22	108.59	0.00	0.00	92.29	9.72
pa	100	10000	0.2	11	0	0.01		10.0215	0:00:10	114.01	125.42	108.23	108.62	0.00	0.00	92.21	9.73
pa	100	10000	0.2	11	0	0.4		10.0333	0:00:10	109.48	121.45	103.71	104.10	0.00	0.00	91.10	9.63
pa	100	10000	0.2	11	0	0.4		10.0207	0:00:10	111.68	122.89	105.66	106.04	0.00	0.00	88.00	9.30
pa	100	10000	0.2	11	0	0.8		10.0207	0:00:10	107.19	118.63	101.21	101.59	0.00	0.00	91.91	9.68
pa	100	10000	0.2	11	0	0.8		10.0210	0:00:10	107.94	120.57	101.93	102.30	0.00	0.00	87.28	9.24
pa	100	10000	0.2	11	0	1.0		10.0237	0:00:10	109.67	120.65	103.39	103.84	0.00	0.00	89.01	9.40
pa	100	10000	0.2	11	0	1.0		10.0113	0:00:10	111.69	123.59	105.57	105.95	0.00	0.00	87.49	9.24
pa	100	10000	0.2	15	0	0.01		10.0288	0:00:10	118.94	130.21	112.75	113.17	0.00	0.00	88.73	9.38
pa	100	10000	0.2	15	0	0.01		10.0217	0:00:10	118.83	130.21	112.75	113.13	0.00	0.00	87.92	9.30
pa	100	10000	0.2	15	0	0.4		10.0256	0:00:10	118.34	129.92	112.21	112.60	0.00	0.00	92.64	9.75
pa	100	10000	0.2	15	0	0.4		10.0214	0:00:10	118.01	129.92	112.18	112.56	0.00	0.00	87.43	9.22
pa	100	10000	0.2	15	0	0.8		10.0209	0:00:10	118.27	129.93	112.41	112.86	0.00	0.00	87.11	9.23
pa	100	10000	0.2	15	0	0.8		10.0162	0:00:10	118.49	129.93	112.38	112.77	0.00	0.00	87.98	9.32
pa	100	10000	0.2	15	0	1.0		10.0210	0:00:10	118.98	130.12	112.66	113.04	0.00	0.00	88.32	9.33
pa	100	10000	0.2	15	0	1.0		10.0208	0:00:10	118.74	130.12	112.66	113.04	0.00	0.00	87.22	9.22
pa	100	10000	0.2	20	0	0.01		10.0224	0:00:10	118.79	130.13	112.77	113.15	0.00	0.00	87.81	9.30
pa	100	10000	0.2	20	0	0.01		10.0206	0:00:10	118.86	130.13	112.74	113.12	0.00	0.00	88.52	9.35
pa	100	10000	0.2	20	0	0.4		10.0262	0:00:10	119.00	130.14	112.83	113.21	0.00	0.00	88.17	9.31
pa	100	10000	0.2	20	0	0.4		10.0202	0:00:10	118.89	130.14	112.85	113.23	0.00	0.00	87.44	9.22
pa	100	10000	0.2	20	0	0.8		10.0209	0:00:10	118.66	130.14	112.74	113.10	0.00	0.00	92.11	9.71
pa	100	10000	0.2	20	0	0.8		10.0213	0:00:10	118.59	130.14	112.71	113.08	0.00	0.00	92.20	9.71
pa	100	10000	0.2	20	0	1.0		10.0209	0:00:10	118.61	130.12	112.46	112.85	0.00	0.00	92.11	9.73
pa	100	10000	0.2	20	0	1.0		10.0242	0:00:10	118.41	130.12	112.45	112.86	0.00	0.00	87.49	9.24
pa	100	10000	0.2	32	0	0.01		10.0269	0:00:10	198.48	234.43	192.48	192.86	0.00	0.00	87.07	9.21
pa	100	10000	0.2	32	0	0.01		10.0404	0:00:10	198.79	234.43	192.52	192.92	0.00	0.00	87.33	9.24
pa	100	10000	0.2	32	0	0.4		10.0275	0:00:10	199.05	234.35	192.62	193.06	0.00	0.00	87.26	9.23
pa	100	10000	0.2	32	0	0.4		10.0331	0:00:10	198.74	234.35	192.61	193.03	0.00	0.00	88.20	9.32
pa	100	10000	0.2	32	0	0.8		10.0261	0:00:10	198.94	234.38	192.65	193.04	0.00	0.00	87.56	9.28
pa	100	10000	0.2	32	0	0.8		10.0309	0:00:10	198.91	234.38	192.64	193.02	0.00	0.00	87.63	9.27
pa	100	10000	0.2	32	0	1.0		10.0265	0:00:10	198.77	234.42	192.61	193.02	0.00	0.00	88.36	9.34
pa	100	10000	0.2	32	0	1.0		10.0306	0:00:10	198.85	234.42	192.61	192.99	0.00	0.00	87.93	9.30
pa	100	10000	0.2	7	1	0.01		10.0130	0:00:10	30.43	41.34	24.29	24.70	0.00	0.00	91.89	9.68
